cpu,mem,latency,errors,incident
32.58323731492864,48.8949565114336,101.92574723500464,0,0.0
35.29186493763196,49.89413029706084,101.22790883178617,0,0.0
31.830663915720137,48.20622551667056,92.07137891333132,0,0.0
36.529061692364046,48.98428883635278,100.97882230539061,0,0.0
34.51946313762738,48.922255977822324,98.5488692672012,0,0.0
35.144436609014456,48.67839984998118,96.05023608491244,0,0.0
35.64777586185799,49.42590007125418,105.92332852044215,0,0.0
34.13205067167632,49.57683856387347,102.05675793543091,0,0.0
37.06510424985664,49.88667498335897,101.14793541358104,0,0.0
34.61322034647381,49.428630099615305,109.07953398568463,0,0.0
36.19380646302607,50.35693349988851,99.7823922112809,0,0.0
34.61319900668103,47.095857128451165,104.55531564861265,0,0.0
35.600925730670646,48.289642278812124,100.43875854157773,0,0.0
35.588247742569564,47.83750915234784,99.58858908931246,0,0.0
35.5405960923565,47.67027952208064,97.97012673295993,0,0.0
33.10575799678631,48.89655895988383,97.9721208963353,0,0.0
35.94182090428653,48.51475720395871,97.7051416554778,0,0.0
34.44982295867914,51.091081921072416,104.94476315150007,0,0.0
36.36834541127414,47.36217521606178,99.60668337960819,0,0.0
30.823971861911346,46.372782809349104,103.46987992275075,0,0.0
32.22226405862105,49.82154062164632,98.39291699730077,0,0.0
35.9048643157624,49.25000800876099,104.01481405672487,0,0.0
38.931233796894766,47.9853317727163,105.7773351910494,0,0.0
36.90481934012063,47.85416923775271,104.9537076131389,0,0.0
33.90102925363699,47.593973858418146,96.41596436613659,0,0.0
31.914949131250946,49.144907384964455,95.30348997734754,0,0.0
36.81942956003675,50.709501721768994,106.32662527533628,0,0.0
35.209760144275435,48.30764966548957,93.1862706295955,0,0.0
36.59105606244243,46.93545871797101,100.48880851622351,0,0.0
35.68080218911303,47.60904940499943,97.23742698056346,0,0.0
35.551867570409215,47.02033164199753,94.2808484761113,0,0.0
41.45401249464518,47.92261517802563,93.73723531138862,0,0.0
35.57046679930807,47.045659460300485,98.55771894672439,0,0.0
35.31196827184836,48.50382330944605,98.49130143631444,0,0.0
35.43704106676658,49.45162237229138,97.4430119021635,0,0.0
34.564072678411975,47.823365972218355,106.08266000173113,0,0.0
37.76432708014854,47.52305225763507,103.98558627944891,0,0.0
35.13115412131779,48.84967936038696,96.25048373840991,0,0.0
37.16681417773294,47.30749473843767,92.61756763455148,0,0.0
36.52204277739401,47.09119235410416,93.21834516599807,0,0.0
38.450335204706334,47.774348197984125,106.47793672475231,1,0.0
36.91384443853282,48.30876474380429,104.2297276938155,0,0.0
33.70940800032477,48.61547588025624,101.84325224039037,0,0.0
33.54743978723431,48.93267942360783,98.85881213792032,1,0.0
39.08291122781474,48.80646037268788,93.95309610561698,0,0.0
35.11600238849284,49.67045913404428,105.5210484375133,0,0.0
33.76093647631816,49.46309636353408,95.78770035746363,0,0.0
35.133061172408524,48.94101396724097,101.9500913671985,0,0.0
39.07311671595038,49.606334658504515,102.10822134886644,0,0.0
33.776390321445696,45.454647532379866,105.38795014376055,0,0.0
34.95812931751559,47.96278139383597,104.14964928627415,0,0.0
35.433131621126044,48.138819246864045,99.19386205239559,0,0.0
34.341287063692,47.886722363250186,106.72488578163707,0,0.0
34.55319479672624,47.9803305870985,106.32858879292935,0,0.0
33.96504740550247,48.211476594670195,94.6869041624249,0,0.0
36.159501866711516,48.97730516973555,92.17793995237452,0,0.0
36.453839576874984,48.92150387222277,101.06469701906975,0,0.0
35.8814959786052,49.03443063801299,108.86686828273055,0,0.0
34.023192990106494,49.59806999397173,94.6229351696575,0,0.0
39.922344671724844,49.19975578839871,103.32881677700964,0,0.0
34.843632926071166,47.334850356244786,99.14970800781892,0,0.0
38.144975065321084,47.45779367110159,102.66850058391465,0,0.0
35.52745591669347,47.233530640832086,99.9191692649773,1,0.0
39.1026334714559,47.725184264185,94.44070860888245,1,0.0
39.76756865366735,49.19872526805831,98.99544693593764,0,0.0
36.191438585272984,47.48691000896343,97.92435015724529,0,0.0
34.19081742064848,48.571708519768606,97.86415066025603,0,0.0
39.52219131412804,46.982123132790456,98.44751131207501,0,0.0
41.975333293487054,47.79934013514002,95.85378640890691,0,0.0
39.14894728749235,47.98006515965078,104.07891819774024,1,0.0
38.733146012599256,49.873626922285474,102.4796202303471,0,0.0
40.14671250675241,45.89713116729947,106.8328467921615,0,0.0
40.1330322009994,48.63409880417958,94.56658618559737,0,0.0
37.041234875325635,49.334163035142254,94.57861227721075,0,0.0
37.47772025293591,47.105379619501754,93.91335662910896,0,0.0
40.11556188072002,47.21737358584963,99.1922770188609,0,0.0
38.70302265125877,46.83517374800523,103.25764350504306,0,0.0
41.72239867036663,49.29269865701723,96.66707698768691,0,0.0
37.77900562966671,47.44629303252494,100.94474624056666,0,0.0
40.78773711614567,49.533781980105395,105.82692044968832,0,0.0
40.070905987205705,49.17447971174684,91.92259135450507,0,0.0
39.23211337890525,48.59921549680317,101.07161218065788,0,0.0
41.936374529581734,48.02479926391599,100.4965497613382,0,0.0
41.044426704501795,47.23848600995725,108.99097324707259,1,0.0
37.77420626719215,48.64728566778138,104.54280515186895,0,0.0
41.164521210877794,47.57391787822665,102.71859242083298,0,0.0
42.73405475402271,49.04194914083337,94.28198235565961,0,0.0
39.8231801244525,47.2674097500257,98.05845374812397,0,0.0
39.68672018635919,47.0044706287562,94.58111872818205,0,0.0
38.94462636624834,48.50659284625655,90.82820130675418,1,0.0
40.35648810011189,47.201865132013616,98.26506247385608,0,0.0
41.85571898026291,46.315862582968975,97.321108696975,0,0.0
38.94740942509497,47.83133965730339,104.4940430850336,0,0.0
37.98922622823351,49.50648497849703,104.1372722980642,0,0.0
40.029364085752206,48.54481810178734,90.76064297328787,0,0.0
38.12002417325492,48.69953461169475,100.0474458263537,0,0.0
42.02416945806798,47.961996646632635,97.84138418993743,1,0.0
40.22222040045148,46.80851158889056,103.46742171316177,0,0.0
37.66223339063878,50.198383343217465,102.89725855431111,0,0.0
40.572789990373096,49.263998402477895,105.67123406334254,0,0.0
40.98123500329688,47.43694100425722,93.81372973910004,0,0.0
42.36064958886879,49.67877126188637,106.83393502703542,0,0.0
41.266979731258466,48.27605113264212,98.05658386114399,0,0.0
45.389865124706176,48.33878883640513,97.54903374163929,0,0.0
40.70904895855568,48.08106006782289,94.94005600189784,0,0.0
41.715005455697316,47.5135984988221,106.39513287937895,0,0.0
41.72659131907405,48.228494252924314,97.73247525485283,0,0.0
41.45899283426895,47.29388403110304,99.10267469143108,0,0.0
42.400128155740866,46.069966013569996,100.46800494655423,0,0.0
43.287920880151354,48.10448125568388,100.67653172207885,0,0.0
44.97495483896132,47.55235711360593,100.78455357513018,0,0.0
39.24462645085557,48.4831822941154,97.95366352940121,1,0.0
41.4498810080808,47.63619174529094,96.05685529525391,0,0.0
41.66146376127527,47.95715980603294,96.74891311017086,0,0.0
44.51812429443807,50.64424681180969,110.8495686771889,0,0.0
42.01345773105482,48.95121025264202,103.35380827083634,1,0.0
39.01970214334508,49.62794289467909,99.87020867632934,0,0.0
43.067659749674156,47.73942897948165,101.96544829798533,0,0.0
42.90580901032976,48.128601396752735,95.59620417214775,0,0.0
43.412490021077524,47.33399669010497,101.16631089809138,0,0.0
41.05123938964931,48.73347149811861,88.02362421436229,0,0.0
46.64696019154368,47.47909329370377,106.0384838283116,0,0.0
42.63721342602326,49.460053244078885,104.74688714648408,0,0.0
42.983067511426974,50.62229228811023,99.32572685591526,0,0.0
41.633028503919874,47.644639572284525,99.58337679477353,0,0.0
41.64305287842854,48.26142378619529,97.70856853835696,0,0.0
41.13019223329922,48.0381451163859,93.90491088396801,0,0.0
42.858223497067065,49.17991656789518,109.07423719685328,0,0.0
41.79740268146574,48.28699964164541,109.71296857877212,0,0.0
47.89173722273571,50.176678372576355,102.49794847887597,0,0.0
40.06654249018515,48.35648808686226,95.61094108072037,0,0.0
41.650053505614665,46.87983286599957,101.86911633080207,0,0.0
43.16551046233173,48.46717136427015,93.74653333295673,0,0.0
45.375359309892715,47.61119083091942,105.29078726971741,0,0.0
43.259289128395736,47.17033324680854,97.15008670943773,0,0.0
45.49552114795513,48.36898653424331,101.8097636345634,0,0.0
42.22512067166426,48.81039275655826,94.86273436645538,0,0.0
44.37076537093223,48.50863602920822,100.4333336328652,0,0.0
47.792019113516176,46.88954458244084,101.43935603119925,0,0.0
42.418480467056504,47.68281146293558,107.76820483301766,1,0.0
45.241395399555955,48.67826638311709,99.60596619994095,0,0.0
44.86264503031831,47.821817443771245,88.97940914757568,0,0.0
39.99047050708239,49.93706921793132,87.025304459634,0,0.0
43.35855251714456,48.693352047736674,98.7703418287622,0,0.0
46.83993601476743,46.504531424677644,101.72932318447761,0,0.0
44.88709515134699,48.35291324456396,97.13908706651999,0,0.0
42.22986276844344,47.65583889517794,96.00341934161129,0,0.0
46.07155442970498,48.453838682210765,101.92193017909584,1,0.0
43.765477245462066,49.208828650423456,101.34498574203866,1,0.0
45.47565841819721,46.494308115707376,101.55248439501263,0,0.0
45.539328857477344,47.27672580479206,104.842039531161,1,0.0
42.57611496123171,47.99674909452018,106.51865191105253,0,0.0
46.41925442962603,48.92238988496839,95.99697451536277,0,0.0
42.84873717950472,49.859758486224884,107.45552760304419,0,0.0
42.274394034045834,49.6749649206786,95.23878463696472,0,0.0
43.14056445487774,47.127821812040345,93.38899643467272,0,0.0
44.23233660263141,48.927090174335476,97.97736475251469,0,0.0
45.15964748226753,48.817673898370714,103.503802131768,0,0.0
43.41002193307657,48.3340946183203,102.44431533244006,0,0.0
46.457194241357314,49.135841656007024,104.20453862533677,0,0.0
45.480863247386466,47.811592313780686,100.93689018997112,0,0.0
43.596726604240324,48.219132456613046,93.0853427928275,0,0.0
46.77070256206274,49.82846657535859,97.84437028146019,0,0.0
47.31925011446561,49.18934643940999,100.0450029201092,0,0.0
44.80214189912085,46.012117641368754,105.93096231441744,0,0.0
44.5699433585215,48.6622524323288,93.90533748842037,2,0.0
41.45076500053117,47.574762516789754,94.62394499900728,0,0.0
44.17968152441592,50.2909441576672,100.80371593858168,0,0.0
44.40609447013464,49.608181197110326,99.94387307052865,0,0.0
45.47227231921371,48.37731190598343,95.69941597624488,0,0.0
44.635073711879755,49.6601513237988,100.29849360675479,0,0.0
45.44840481752948,48.09946910595,103.88708287467796,1,0.0
48.01497181172464,49.61266186572791,98.61421109724446,0,0.0
43.87142467718107,49.03436290348262,92.14408869791868,0,0.0
43.93179751524762,49.46740319946291,108.49335271783475,1,0.0
42.27593522638857,47.25582500413412,99.93441967412696,0,0.0
44.855511055039,49.08616188442305,102.63227348774136,0,0.0
46.80307501916465,47.978496407987656,99.59160916050884,0,0.0
41.32198570658072,48.32519933957906,91.09482239516697,0,0.0
43.46516023542554,48.49393496695423,98.2181203378337,0,0.0
44.83958425326071,48.53150072487351,104.80215547398865,0,0.0
46.436831076359525,48.3688040463756,108.18523209719613,0,0.0
45.469393261452595,48.91620986323266,100.11701897789831,0,0.0
45.31972611545252,49.09440402852135,95.56154848751996,0,0.0
44.18345190554203,48.10012819692552,105.58380197029705,0,0.0
45.55725184068606,48.54715355256846,86.22854738910789,0,0.0
46.581699602795574,49.07901580455006,97.11523638324465,0,0.0
41.092875615683056,50.28943765287085,97.93907358877102,0,0.0
45.92389301998103,48.4641429788894,100.70693367439003,0,0.0
44.223478986776136,50.10837706005044,100.28397882090401,0,0.0
43.3134289097858,47.87219970912018,99.27604431264025,0,0.0
39.43791380181748,48.20159335874594,101.76865653834193,0,0.0
41.512291893132804,49.360770929712295,95.43273772994019,0,0.0
47.61633255095752,49.58582997115782,99.20170721252104,1,0.0
42.78864949799972,48.11804486077212,102.27257350344387,0,0.0
41.94007477380185,47.96357529334361,102.35973775131399,0,0.0
43.138982367269584,51.01057093086424,93.16078955756576,1,0.0
42.502141119400264,49.27115369445839,95.58211935497545,0,0.0
44.18015719092247,48.338918663620774,96.19112079310509,0,0.0
46.90281912119329,49.69400818261418,96.69593104852423,0,0.0
42.631524204889445,50.52727098597067,96.40594553193054,0,0.0
44.04769869787819,50.417900677438936,95.4041745714723,0,0.0
41.3775112068901,47.867369089329145,97.87603073055594,0,0.0
46.643716521143155,48.53366799550541,100.10877336094168,0,0.0
43.91142736350761,48.453546588121924,96.41922080364326,0,0.0
41.29824578496657,49.541238746947165,101.9987783497599,0,0.0
45.19765531723072,49.22837585729721,105.08025556350239,0,0.0
45.71482144757614,48.113310126522364,103.80509643122276,0,0.0
43.56223625641285,48.62966422703874,97.05181194437631,0,0.0
39.883711287481276,48.70462945558899,89.26902273985112,1,0.0
46.65475958263817,47.97316216413013,107.87886574212757,0,0.0
43.6253500022435,50.64243705047098,103.06525940676048,1,0.0
45.26549455918171,49.19856131554988,98.6402493995718,0,0.0
41.74111076230106,48.980112155230856,86.55002950567821,0,0.0
41.962823410179865,50.81403553957058,105.83862060130721,1,0.0
42.89704757363771,48.05620708116626,94.33886441539234,0,0.0
44.81794438567664,50.01107794418902,97.01106458040366,0,0.0
42.79108433862375,50.94911020158481,108.95923427282648,0,0.0
39.904397901594635,50.24442769198708,101.67476420700642,0,0.0
42.85403797063103,51.702960513249195,104.44891755069443,0,0.0
45.50019002372446,49.05574846514443,95.21611829212534,0,0.0
42.2828998384945,49.21859511776188,99.87334148419671,0,0.0
42.31936347376175,49.63858397508029,105.30418561558177,1,0.0
39.4439858837848,49.80866761877416,104.44337647161866,0,0.0
39.07078853395663,48.81385334338133,95.04406124885476,0,0.0
40.50832509016516,50.40091114539605,99.822793801496,0,0.0
41.0369032729789,49.124754443483596,94.7292273434624,0,0.0
41.80361328176732,49.10410993376921,100.88651430502726,0,0.0
41.83232083077378,48.250741350638705,101.8433123135432,0,0.0
44.608537111190365,51.21220238679905,95.08001619859805,0,0.0
41.42584974339313,50.146430855073675,96.23011807742166,0,0.0
43.34054992815143,49.43072314579662,98.63524010670187,0,0.0
41.035790901211406,48.341899258745336,97.29470543687334,0,0.0
43.914556047955294,51.25771323956817,97.8356378540639,0,0.0
37.17784643543851,49.388145786070574,109.48528030102634,0,0.0
39.62270298349641,49.50305461824578,100.83605260433153,1,0.0
42.68743037762077,49.89728735019779,96.49767823304086,0,0.0
40.279080107021876,50.9800421949432,102.19963205176646,1,0.0
